sample_id,dataset,split,video_path,annotation_path,features_path,gloss,translation,signer_id,duration_sec,num_frames,fps,metadata
5uxqKvxw-FQ--52,ISLTranslate,train,,,,,Find the number of people that live in your village or town.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--52""}"
5uxqKvxw-FQ--53,ISLTranslate,train,,,,,Page 137,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--53""}"
5uxqKvxw-FQ--54,ISLTranslate,train,,,,,You may now get an idea of the amount of water needed by your village or town in a year.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--54""}"
5uxqKvxw-FQ--55,ISLTranslate,train,,,,,Boojho Wonders,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--55""}"
5uxqKvxw-FQ--56,ISLTranslate,train,,,,,whether people living in different regions of our country get the same amount of water.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--56""}"
5uxqKvxw-FQ--57,ISLTranslate,train,,,,,are their regions where people do not get adequate amount of water?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--57""}"
5uxqKvxw-FQ--58,ISLTranslate,train,,,,,How do they manage? You have listed a number of activities for which you use water.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--58""}"
5uxqKvxw-FQ--59,ISLTranslate,train,,,,,Do you think our water requirement is limited to activities like these? We use wheat,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--59""}"
5uxqKvxw-FQ--60,ISLTranslate,train,,,,,"Rise, pulses, vegetables",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--60""}"
5uxqKvxw-FQ--61,ISLTranslate,train,,,,,and many other food items everyday.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--61""}"
5uxqKvxw-FQ--63,ISLTranslate,train,,,,,Come from plants.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--63""}"
5uxqKvxw-FQ--64,ISLTranslate,train,,,,,Is water not needed to grow these?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--64""}"
5uxqKvxw-FQ--65,ISLTranslate,train,,,,,Can you think of some more uses of water?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--65""}"
5uxqKvxw-FQ--66,ISLTranslate,train,,,,,Water is used in industries for producing almost all the things that we use.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--66""}"
5uxqKvxw-FQ--67,ISLTranslate,train,,,,,"So, we need water not only for...",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--67""}"
5uxqKvxw-FQ--68,ISLTranslate,train,,,,,our daily activities.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--68""}"
5uxqKvxw-FQ--69,ISLTranslate,train,,,,,but also for producing many things.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--69""}"
5uxqKvxw-FQ--70,ISLTranslate,train,,,,,Paheli wants to tell you,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--70""}"
5uxqKvxw-FQ--72,ISLTranslate,train,,,,,14.2,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--72""}"
5uxqKvxw-FQ--73,ISLTranslate,train,,,,,Where do we get water from?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--73""}"
5uxqKvxw-FQ--74,ISLTranslate,train,,,,,Where do you get the water that you use?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--74""}"
5uxqKvxw-FQ--75,ISLTranslate,train,,,,,"Some of you may say, we draw water from a river.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--75""}"
5uxqKvxw-FQ--77,ISLTranslate,train,,,,,well,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--77""}"
5uxqKvxw-FQ--78,ISLTranslate,train,,,,,or a hand pump.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--78""}"
5uxqKvxw-FQ--79,ISLTranslate,train,,,,,Some others might see.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--79""}"
5uxqKvxw-FQ--80,ISLTranslate,train,,,,,We get water from taps.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--80""}"
5uxqKvxw-FQ--81,ISLTranslate,train,,,,,Have you ever wondered where water in the taps comes from?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--81""}"
5uxqKvxw-FQ--82,ISLTranslate,train,,,,,Water that we get from taps is also drawn from a lake or a river or a well.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--82""}"
5uxqKvxw-FQ--83,ISLTranslate,train,,,,,figure 14.2.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--83""}"
5uxqKvxw-FQ--84,ISLTranslate,train,,,,,It is then supplied through a network of pipes.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--84""}"
5uxqKvxw-FQ--85,ISLTranslate,train,,,,,Figure 14.2 Shows,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--85""}"
5uxqKvxw-FQ--86,ISLTranslate,train,,,,,"Water in taps comes from rivers, lakes or wells.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--86""}"
5uxqKvxw-FQ--87,ISLTranslate,train,,,,,Each of us may be getting water into our homes in different ways.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--87""}"
5uxqKvxw-FQ--88,ISLTranslate,train,,,,,"But finally, all of us get water from the same sources such as ponds, lakes, rivers.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--88""}"
5uxqKvxw-FQ--91,ISLTranslate,train,,,,,"Where does the water come from? To fill these ponds, lakes, rivers and wells?",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--91""}"
5uxqKvxw-FQ--92,ISLTranslate,train,,,,,Boojho wants you to imagine a day in your life.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--92""}"
5uxqKvxw-FQ--93,ISLTranslate,train,,,,,When water supply through taps is not available.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--93""}"
5uxqKvxw-FQ--94,ISLTranslate,train,,,,,So you have to fetch it yourself from a far away place. Would you use the same amount of water as on any other day?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--94""}"
5uxqKvxw-FQ--95,ISLTranslate,train,,,,,Page 138,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--95""}"
5uxqKvxw-FQ--96,ISLTranslate,train,,,,,Figure 14.3 Shows,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--96""}"
5uxqKvxw-FQ--97,ISLTranslate,train,,,,,Oceans cover a major part of the earth.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--97""}"
5uxqKvxw-FQ--98,ISLTranslate,train,,,,,Do you know that?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--98""}"
5uxqKvxw-FQ--99,ISLTranslate,train,,,,,About 2-3rds of the earth is covered with water.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--99""}"
5uxqKvxw-FQ--100,ISLTranslate,train,,,,,Most of this water is in oceans and seas.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--100""}"
5uxqKvxw-FQ--101,ISLTranslate,train,,,,,Figure 14.3,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--101""}"
5uxqKvxw-FQ--103,ISLTranslate,train,,,,,has many salts dissolved in it.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--103""}"
5uxqKvxw-FQ--104,ISLTranslate,train,,,,,The water is saline.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--104""}"
5uxqKvxw-FQ--105,ISLTranslate,train,,,,,"So, it is not fit for drinking and other domestic agricultural and industrial needs.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--105""}"
5uxqKvxw-FQ--106,ISLTranslate,train,,,,,"You might have heard the famous lines of the poem, Rime of the Ancient Mariner.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--106""}"
5uxqKvxw-FQ--108,ISLTranslate,train,,,,,1798,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--108""}"
5uxqKvxw-FQ--109,ISLTranslate,train,,,,,"Water, water everywhere",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--109""}"
5uxqKvxw-FQ--110,ISLTranslate,train,,,,,nor any drop to drink.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--110""}"
5uxqKvxw-FQ--111,ISLTranslate,train,,,,,Here the poet has described.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--111""}"
5uxqKvxw-FQ--112,ISLTranslate,train,,,,,The plight of sailors on a ship lost in the ocean.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--112""}"
5uxqKvxw-FQ--113,ISLTranslate,train,,,,,"Yet, oceans play an important role in supplying the water that we use.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--113""}"
5uxqKvxw-FQ--114,ISLTranslate,train,,,,,Do you find this surprising?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--114""}"
5uxqKvxw-FQ--116,ISLTranslate,train,,,,,Many of us live in places far away from the oceans.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--116""}"
5uxqKvxw-FQ--117,ISLTranslate,train,,,,,Does the water supply in these places also depend on the oceans?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--117""}"
5uxqKvxw-FQ--118,ISLTranslate,train,,,,,"How does the ocean water reach ponds, lakes, rivers and wells?",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--118""}"
5uxqKvxw-FQ--119,ISLTranslate,train,,,,,Which Supply us Water,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--119""}"
5uxqKvxw-FQ--120,ISLTranslate,train,,,,,How come the water from these sources is not saline anymore?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--120""}"
5uxqKvxw-FQ--121,ISLTranslate,train,,,,,That is where the water cycle comes in. 14.3,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--121""}"
5uxqKvxw-FQ--122,ISLTranslate,train,,,,,Water Cycle,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--122""}"
5uxqKvxw-FQ--123,ISLTranslate,train,,,,,Disappearing trick of water,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--123""}"
5uxqKvxw-FQ--124,ISLTranslate,train,,,,,How many times have you noticed that water spilled on a floor dries up after some time? The water seems to disappear.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--124""}"
5uxqKvxw-FQ--125,ISLTranslate,train,,,,,similarly,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--125""}"
5uxqKvxw-FQ--126,ISLTranslate,train,,,,,Water disappears from wet clothes as they dry up.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--126""}"
5uxqKvxw-FQ--127,ISLTranslate,train,,,,,Figure 14.4,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--127""}"
5uxqKvxw-FQ--129,ISLTranslate,train,,,,,Where does this water go? Do you remember activity 6 in chapter 5 in which water with salt dissolved in it was heated?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--129""}"
5uxqKvxw-FQ--130,ISLTranslate,train,,,,,What did we find?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--130""}"
5uxqKvxw-FQ--131,ISLTranslate,train,,,,,The water evaporated and the salt was left behind.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--131""}"
5uxqKvxw-FQ--132,ISLTranslate,train,,,,,This activity gives us an idea.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--132""}"
5uxqKvxw-FQ--133,ISLTranslate,train,,,,,that on heating water changes into its vapor.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--133""}"
5uxqKvxw-FQ--134,ISLTranslate,train,,,,,We also realize from this activity,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--134""}"
5uxqKvxw-FQ--135,ISLTranslate,train,,,,,that water vapor does not carry away the salt with it.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--135""}"
5uxqKvxw-FQ--136,ISLTranslate,train,,,,,Water vapors so formed become a part of the air and cannot usually be seen.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--136""}"
5uxqKvxw-FQ--138,ISLTranslate,train,,,,,We also found that heating is essential to convert water,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--138""}"
5uxqKvxw-FQ--139,ISLTranslate,train,,,,,into its vapor.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--139""}"
5uxqKvxw-FQ--141,ISLTranslate,train,,,,,rooftops and other land areas.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--141""}"
5uxqKvxw-FQ--145,ISLTranslate,train,,,,,Water from the sea is left in shallow pits to let the water evaporate.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--145""}"
5uxqKvxw-FQ--147,ISLTranslate,train,,,,,Let us find out.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--147""}"
5uxqKvxw-FQ--148,ISLTranslate,train,,,,,Activity 2,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--148""}"
5uxqKvxw-FQ--150,ISLTranslate,train,,,,,Place one of the plates in sunlight.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--150""}"
5uxqKvxw-FQ--151,ISLTranslate,train,,,,,and keep the other under shade.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--151""}"
5uxqKvxw-FQ--152,ISLTranslate,train,,,,,Now pour equal amount of water in each of the plates.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--152""}"
5uxqKvxw-FQ--153,ISLTranslate,train,,,,,Figure 14.5 You can use a cap of a bottle.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--153""}"
5uxqKvxw-FQ--154,ISLTranslate,train,,,,,to measure water.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--154""}"
5uxqKvxw-FQ--155,ISLTranslate,train,,,,,Make sure that water does not spill over.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--155""}"
5uxqKvxw-FQ--156,ISLTranslate,train,,,,,Observe the two plates after every 15 minutes.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--156""}"
5uxqKvxw-FQ--157,ISLTranslate,train,,,,,Does the water seem to disappear?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--157""}"
5uxqKvxw-FQ--158,ISLTranslate,train,,,,,From which plate does it disappear first?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--158""}"
5uxqKvxw-FQ--159,ISLTranslate,train,,,,,What is the source of heat for this evaporation?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--159""}"
5uxqKvxw-FQ--161,ISLTranslate,train,,,,,"Sunlight falls on the water in oceans, rivers",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--161""}"
5uxqKvxw-FQ--163,ISLTranslate,train,,,,,The fields and other land areas also receive sunlight.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--163""}"
5uxqKvxw-FQ--164,ISLTranslate,train,,,,,"As a result, water from all these places continuously changes into vapor.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--164""}"
5uxqKvxw-FQ--165,ISLTranslate,train,,,,,"However, the salt dissolved in the water are left behind.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--165""}"
5uxqKvxw-FQ--167,ISLTranslate,train,,,,,in Activity 2. Did you find that water,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--167""}"
5uxqKvxw-FQ--168,ISLTranslate,train,,,,,also disappeared from the plate.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--168""}"
5uxqKvxw-FQ--170,ISLTranslate,train,,,,,"Does the heat from the sunlight reach here? Yes, during the day...",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--170""}"
5uxqKvxw-FQ--172,ISLTranslate,train,,,,,This warm air provides heat for evaporation of water in the shade.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--172""}"
5uxqKvxw-FQ--176,ISLTranslate,train,,,,,Water vapor gets continuously added to air.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--176""}"
5uxqKvxw-FQ--177,ISLTranslate,train,,,,,"However, evaporation of water is a slow process.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--177""}"
5uxqKvxw-FQ--178,ISLTranslate,train,,,,,That is why we rarely notice its loss from a bucket full of water.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--178""}"
5uxqKvxw-FQ--179,ISLTranslate,train,,,,,"In sunlight, evaporation takes place faster.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--179""}"
5uxqKvxw-FQ--181,ISLTranslate,train,,,,,Is there any other process through which water vapor gets transferred into air?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--181""}"
5uxqKvxw-FQ--182,ISLTranslate,train,,,,,Figure 14.5 Shows,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--182""}"
5uxqKvxw-FQ--183,ISLTranslate,train,,,,,Boojho has been reading about transpiration. He asked himself how much water is lost through transpiration by wheat plants that give us 1 kilogram of wheat.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--183""}"
5uxqKvxw-FQ--185,ISLTranslate,train,,,,,litres,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--185""}"
5uxqKvxw-FQ--186,ISLTranslate,train,,,,,That is roughly 25 large sized buckets full of,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--186""}"
5uxqKvxw-FQ--187,ISLTranslate,train,,,,,water. Can you now imagine the amount of water lost by plants of all the forests?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--187""}"
5uxqKvxw-FQ--188,ISLTranslate,train,,,,,Crops and grasslands together.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--188""}"
5uxqKvxw-FQ--189,ISLTranslate,train,,,,,Loss of water by plants,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--189""}"
5uxqKvxw-FQ--190,ISLTranslate,train,,,,,You have learnt in Chapter 7 that plants need water.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--190""}"
5uxqKvxw-FQ--192,ISLTranslate,train,,,,,Plants use a part of this water to prepare their food and retain some of it in their different parts.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--192""}"
5uxqKvxw-FQ--193,ISLTranslate,train,,,,,Page 140,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--193""}"
5uxqKvxw-FQ--194,ISLTranslate,train,,,,,Remaining part of this water is released by the plants into air as water vapour through the process of transpiration.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--194""}"
5uxqKvxw-FQ--195,ISLTranslate,train,,,,,Do you remember observing transpiration of water by plants in Activity 4 in Chapter 7?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--195""}"
5uxqKvxw-FQ--198,ISLTranslate,train,,,,,"Is it lost forever? No, we get it back again as we will see.",5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--198""}"
5uxqKvxw-FQ--199,ISLTranslate,train,,,,,How are clouds formed?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--199""}"
5uxqKvxw-FQ--202,ISLTranslate,train,,,,,Wipe the glass from the outside with a clean piece of cloth.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--202""}"
5uxqKvxw-FQ--205,ISLTranslate,train,,,,,Figure 14.6,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--205""}"
5uxqKvxw-FQ--206,ISLTranslate,train,,,,,From where do water drops appear on the outer side of the glass?,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--206""}"
5uxqKvxw-FQ--207,ISLTranslate,train,,,,,The cold surface of the glass containing iced water cools the air around it.,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--207""}"
5uxqKvxw-FQ--208,ISLTranslate,train,,,,,and the water vapor of the air condenses on the surface,5uxqKvxw,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5uxqKvxw-FQ--208""}"
