sample_id,video_reference,local_status,annotation_valid,char_length,word_count,error_reason
MjFpCgFgt1A--71,MjFpCgFgt1A--71,REMOTE_ONLY,True,32,7,None
MjFpCgFgt1A--72,MjFpCgFgt1A--72,REMOTE_ONLY,True,29,6,None
MjFpCgFgt1A--73,MjFpCgFgt1A--73,REMOTE_ONLY,True,29,6,None
MjFpCgFgt1A--74,MjFpCgFgt1A--74,REMOTE_ONLY,True,26,5,None
MjFpCgFgt1A--75,MjFpCgFgt1A--75,REMOTE_ONLY,True,1,1,None
MjFpCgFgt1A--76,MjFpCgFgt1A--76,REMOTE_ONLY,True,34,6,None
MjFpCgFgt1A--77,MjFpCgFgt1A--77,REMOTE_ONLY,True,8,1,None
MjFpCgFgt1A--78,MjFpCgFgt1A--78,REMOTE_ONLY,True,41,8,None
MjFpCgFgt1A--79,MjFpCgFgt1A--79,REMOTE_ONLY,True,5,1,None
MjFpCgFgt1A--80,MjFpCgFgt1A--80,REMOTE_ONLY,True,26,4,None
MjFpCgFgt1A--81,MjFpCgFgt1A--81,REMOTE_ONLY,True,7,1,None
MjFpCgFgt1A--82,MjFpCgFgt1A--82,REMOTE_ONLY,True,51,7,None
MjFpCgFgt1A--83,MjFpCgFgt1A--83,REMOTE_ONLY,True,52,10,None
MjFpCgFgt1A--84,MjFpCgFgt1A--84,REMOTE_ONLY,True,32,5,None
MjFpCgFgt1A--85,MjFpCgFgt1A--85,REMOTE_ONLY,True,93,15,None
MjFpCgFgt1A--86,MjFpCgFgt1A--86,REMOTE_ONLY,True,31,5,None
MjFpCgFgt1A--87,MjFpCgFgt1A--87,REMOTE_ONLY,True,65,10,None
MjFpCgFgt1A--88,MjFpCgFgt1A--88,REMOTE_ONLY,True,62,12,None
MjFpCgFgt1A--89,MjFpCgFgt1A--89,REMOTE_ONLY,True,42,8,None
MjFpCgFgt1A--90,MjFpCgFgt1A--90,REMOTE_ONLY,True,37,8,None
MjFpCgFgt1A--92,MjFpCgFgt1A--92,REMOTE_ONLY,True,11,2,None
MjFpCgFgt1A--93,MjFpCgFgt1A--93,REMOTE_ONLY,True,21,4,None
MjFpCgFgt1A--94,MjFpCgFgt1A--94,REMOTE_ONLY,True,11,2,None
MjFpCgFgt1A--95,MjFpCgFgt1A--95,REMOTE_ONLY,True,17,4,None
MjFpCgFgt1A--96,MjFpCgFgt1A--96,REMOTE_ONLY,True,22,3,None
MjFpCgFgt1A--97,MjFpCgFgt1A--97,REMOTE_ONLY,True,26,4,None
MjFpCgFgt1A--98,MjFpCgFgt1A--98,REMOTE_ONLY,True,18,3,None
MjFpCgFgt1A--99,MjFpCgFgt1A--99,REMOTE_ONLY,True,11,2,None
MjFpCgFgt1A--100,MjFpCgFgt1A--100,REMOTE_ONLY,True,17,4,None
MjFpCgFgt1A--101,MjFpCgFgt1A--101,REMOTE_ONLY,True,20,3,None
MjFpCgFgt1A--102,MjFpCgFgt1A--102,REMOTE_ONLY,True,51,10,None
MjFpCgFgt1A--103,MjFpCgFgt1A--103,REMOTE_ONLY,True,62,10,None
MjFpCgFgt1A--104,MjFpCgFgt1A--104,REMOTE_ONLY,True,62,12,None
MjFpCgFgt1A--105,MjFpCgFgt1A--105,REMOTE_ONLY,True,17,3,None
MjFpCgFgt1A--106,MjFpCgFgt1A--106,REMOTE_ONLY,True,18,4,None
MjFpCgFgt1A--107,MjFpCgFgt1A--107,REMOTE_ONLY,True,6,1,None
MjFpCgFgt1A--108,MjFpCgFgt1A--108,REMOTE_ONLY,True,5,1,None
MjFpCgFgt1A--110,MjFpCgFgt1A--110,REMOTE_ONLY,True,11,2,None
MjFpCgFgt1A--111,MjFpCgFgt1A--111,REMOTE_ONLY,True,40,8,None
MjFpCgFgt1A--112,MjFpCgFgt1A--112,REMOTE_ONLY,True,65,13,None
MjFpCgFgt1A--113,MjFpCgFgt1A--113,REMOTE_ONLY,True,46,10,None
MjFpCgFgt1A--114,MjFpCgFgt1A--114,REMOTE_ONLY,True,38,7,None
MjFpCgFgt1A--115,MjFpCgFgt1A--115,REMOTE_ONLY,True,47,10,None
MjFpCgFgt1A--116,MjFpCgFgt1A--116,REMOTE_ONLY,True,7,2,None
MjFpCgFgt1A--117,MjFpCgFgt1A--117,REMOTE_ONLY,True,37,7,None
MjFpCgFgt1A--118,MjFpCgFgt1A--118,REMOTE_ONLY,True,16,2,None
MjFpCgFgt1A--119,MjFpCgFgt1A--119,REMOTE_ONLY,True,21,4,None
MjFpCgFgt1A--120,MjFpCgFgt1A--120,REMOTE_ONLY,True,58,11,None
MjFpCgFgt1A--121,MjFpCgFgt1A--121,REMOTE_ONLY,True,87,19,None
MjFpCgFgt1A--122,MjFpCgFgt1A--122,REMOTE_ONLY,True,13,3,None
MjFpCgFgt1A--123,MjFpCgFgt1A--123,REMOTE_ONLY,True,62,12,None
MjFpCgFgt1A--124,MjFpCgFgt1A--124,REMOTE_ONLY,True,60,11,None
MjFpCgFgt1A--125,MjFpCgFgt1A--125,REMOTE_ONLY,True,23,4,None
MjFpCgFgt1A--126,MjFpCgFgt1A--126,REMOTE_ONLY,True,61,12,None
MjFpCgFgt1A--127,MjFpCgFgt1A--127,REMOTE_ONLY,True,99,21,None
MjFpCgFgt1A--128,MjFpCgFgt1A--128,REMOTE_ONLY,True,49,9,None
MjFpCgFgt1A--129,MjFpCgFgt1A--129,REMOTE_ONLY,True,42,9,None
MjFpCgFgt1A--130,MjFpCgFgt1A--130,REMOTE_ONLY,True,31,4,None
MjFpCgFgt1A--131,MjFpCgFgt1A--131,REMOTE_ONLY,True,35,6,None
MjFpCgFgt1A--132,MjFpCgFgt1A--132,REMOTE_ONLY,True,20,3,None
MjFpCgFgt1A--133,MjFpCgFgt1A--133,REMOTE_ONLY,True,56,12,None
MjFpCgFgt1A--134,MjFpCgFgt1A--134,REMOTE_ONLY,True,52,9,None
MjFpCgFgt1A--135,MjFpCgFgt1A--135,REMOTE_ONLY,True,74,13,None
MjFpCgFgt1A--136,MjFpCgFgt1A--136,REMOTE_ONLY,True,94,18,None
MjFpCgFgt1A--137,MjFpCgFgt1A--137,REMOTE_ONLY,True,73,15,None
MjFpCgFgt1A--138,MjFpCgFgt1A--138,REMOTE_ONLY,True,93,15,None
MjFpCgFgt1A--139,MjFpCgFgt1A--139,REMOTE_ONLY,True,48,10,None
MjFpCgFgt1A--140,MjFpCgFgt1A--140,REMOTE_ONLY,True,71,12,None
MjFpCgFgt1A--141,MjFpCgFgt1A--141,REMOTE_ONLY,True,46,7,None
MjFpCgFgt1A--142,MjFpCgFgt1A--142,REMOTE_ONLY,True,62,11,None
MjFpCgFgt1A--143,MjFpCgFgt1A--143,REMOTE_ONLY,True,50,9,None
tRdqPGHDEvM--1,tRdqPGHDEvM--1,REMOTE_ONLY,True,12,3,None
tRdqPGHDEvM--2,tRdqPGHDEvM--2,REMOTE_ONLY,True,22,5,None
tRdqPGHDEvM--3,tRdqPGHDEvM--3,REMOTE_ONLY,True,24,5,None
tRdqPGHDEvM--4,tRdqPGHDEvM--4,REMOTE_ONLY,True,7,2,None
tRdqPGHDEvM--5,tRdqPGHDEvM--5,REMOTE_ONLY,True,35,7,None
tRdqPGHDEvM--6,tRdqPGHDEvM--6,REMOTE_ONLY,True,52,10,None
tRdqPGHDEvM--7,tRdqPGHDEvM--7,REMOTE_ONLY,True,74,13,None
tRdqPGHDEvM--8,tRdqPGHDEvM--8,REMOTE_ONLY,True,47,8,None
tRdqPGHDEvM--9,tRdqPGHDEvM--9,REMOTE_ONLY,True,27,6,None
tRdqPGHDEvM--10,tRdqPGHDEvM--10,REMOTE_ONLY,True,38,7,None
tRdqPGHDEvM--11,tRdqPGHDEvM--11,REMOTE_ONLY,True,32,6,None
tRdqPGHDEvM--12,tRdqPGHDEvM--12,REMOTE_ONLY,True,20,3,None
tRdqPGHDEvM--13,tRdqPGHDEvM--13,REMOTE_ONLY,True,44,9,None
tRdqPGHDEvM--14,tRdqPGHDEvM--14,REMOTE_ONLY,True,13,4,None
tRdqPGHDEvM--15,tRdqPGHDEvM--15,REMOTE_ONLY,True,52,9,None
tRdqPGHDEvM--17,tRdqPGHDEvM--17,REMOTE_ONLY,True,55,11,None
tRdqPGHDEvM--18,tRdqPGHDEvM--18,REMOTE_ONLY,True,53,11,None
tRdqPGHDEvM--19,tRdqPGHDEvM--19,REMOTE_ONLY,True,60,11,None
tRdqPGHDEvM--20,tRdqPGHDEvM--20,REMOTE_ONLY,True,45,9,None
tRdqPGHDEvM--21,tRdqPGHDEvM--21,REMOTE_ONLY,True,61,12,None
tRdqPGHDEvM--22,tRdqPGHDEvM--22,REMOTE_ONLY,True,76,17,None
tRdqPGHDEvM--23,tRdqPGHDEvM--23,REMOTE_ONLY,True,24,5,None
tRdqPGHDEvM--24,tRdqPGHDEvM--24,REMOTE_ONLY,True,16,3,None
tRdqPGHDEvM--25,tRdqPGHDEvM--25,REMOTE_ONLY,True,22,5,None
tRdqPGHDEvM--26,tRdqPGHDEvM--26,REMOTE_ONLY,True,12,2,None
tRdqPGHDEvM--27,tRdqPGHDEvM--27,REMOTE_ONLY,True,42,8,None
tRdqPGHDEvM--28,tRdqPGHDEvM--28,REMOTE_ONLY,True,24,4,None
tRdqPGHDEvM--29,tRdqPGHDEvM--29,REMOTE_ONLY,True,15,4,None
tRdqPGHDEvM--30,tRdqPGHDEvM--30,REMOTE_ONLY,True,8,2,None
tRdqPGHDEvM--31,tRdqPGHDEvM--31,REMOTE_ONLY,True,40,7,None
tRdqPGHDEvM--33,tRdqPGHDEvM--33,REMOTE_ONLY,True,44,7,None
tRdqPGHDEvM--34,tRdqPGHDEvM--34,REMOTE_ONLY,True,27,5,None
tRdqPGHDEvM--36,tRdqPGHDEvM--36,REMOTE_ONLY,True,31,7,None
tRdqPGHDEvM--37,tRdqPGHDEvM--37,REMOTE_ONLY,True,43,7,None
tRdqPGHDEvM--38,tRdqPGHDEvM--38,REMOTE_ONLY,True,68,12,None
tRdqPGHDEvM--39,tRdqPGHDEvM--39,REMOTE_ONLY,True,31,5,None
tRdqPGHDEvM--40,tRdqPGHDEvM--40,REMOTE_ONLY,True,6,2,None
tRdqPGHDEvM--41,tRdqPGHDEvM--41,REMOTE_ONLY,True,28,6,None
tRdqPGHDEvM--42,tRdqPGHDEvM--42,REMOTE_ONLY,True,41,8,None
tRdqPGHDEvM--43,tRdqPGHDEvM--43,REMOTE_ONLY,True,55,9,None
tRdqPGHDEvM--44,tRdqPGHDEvM--44,REMOTE_ONLY,True,6,2,None
tRdqPGHDEvM--45,tRdqPGHDEvM--45,REMOTE_ONLY,True,27,6,None
tRdqPGHDEvM--46,tRdqPGHDEvM--46,REMOTE_ONLY,True,79,14,None
tRdqPGHDEvM--48,tRdqPGHDEvM--48,REMOTE_ONLY,True,6,2,None
tRdqPGHDEvM--49,tRdqPGHDEvM--49,REMOTE_ONLY,True,30,6,None
tRdqPGHDEvM--50,tRdqPGHDEvM--50,REMOTE_ONLY,True,39,8,None
tRdqPGHDEvM--51,tRdqPGHDEvM--51,REMOTE_ONLY,True,47,9,None
tRdqPGHDEvM--52,tRdqPGHDEvM--52,REMOTE_ONLY,True,14,2,None
tRdqPGHDEvM--53,tRdqPGHDEvM--53,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--54,tRdqPGHDEvM--54,REMOTE_ONLY,True,22,4,None
tRdqPGHDEvM--55,tRdqPGHDEvM--55,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--56,tRdqPGHDEvM--56,REMOTE_ONLY,True,26,5,None
tRdqPGHDEvM--57,tRdqPGHDEvM--57,REMOTE_ONLY,True,29,5,None
tRdqPGHDEvM--58,tRdqPGHDEvM--58,REMOTE_ONLY,True,32,5,None
tRdqPGHDEvM--59,tRdqPGHDEvM--59,REMOTE_ONLY,True,61,12,None
tRdqPGHDEvM--60,tRdqPGHDEvM--60,REMOTE_ONLY,True,52,10,None
tRdqPGHDEvM--61,tRdqPGHDEvM--61,REMOTE_ONLY,True,94,18,None
tRdqPGHDEvM--63,tRdqPGHDEvM--63,REMOTE_ONLY,True,16,3,None
tRdqPGHDEvM--64,tRdqPGHDEvM--64,REMOTE_ONLY,True,50,7,None
tRdqPGHDEvM--65,tRdqPGHDEvM--65,REMOTE_ONLY,True,40,5,None
tRdqPGHDEvM--66,tRdqPGHDEvM--66,REMOTE_ONLY,True,38,6,None
tRdqPGHDEvM--67,tRdqPGHDEvM--67,REMOTE_ONLY,True,9,2,None
tRdqPGHDEvM--68,tRdqPGHDEvM--68,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--69,tRdqPGHDEvM--69,REMOTE_ONLY,True,30,7,None
tRdqPGHDEvM--70,tRdqPGHDEvM--70,REMOTE_ONLY,True,8,1,None
tRdqPGHDEvM--71,tRdqPGHDEvM--71,REMOTE_ONLY,True,29,5,None
tRdqPGHDEvM--72,tRdqPGHDEvM--72,REMOTE_ONLY,True,32,5,None
tRdqPGHDEvM--73,tRdqPGHDEvM--73,REMOTE_ONLY,True,49,10,None
tRdqPGHDEvM--75,tRdqPGHDEvM--75,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--76,tRdqPGHDEvM--76,REMOTE_ONLY,True,54,11,None
tRdqPGHDEvM--77,tRdqPGHDEvM--77,REMOTE_ONLY,True,56,9,None
tRdqPGHDEvM--78,tRdqPGHDEvM--78,REMOTE_ONLY,True,43,7,None
tRdqPGHDEvM--79,tRdqPGHDEvM--79,REMOTE_ONLY,True,33,8,None
tRdqPGHDEvM--81,tRdqPGHDEvM--81,REMOTE_ONLY,True,20,4,None
tRdqPGHDEvM--83,tRdqPGHDEvM--83,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--84,tRdqPGHDEvM--84,REMOTE_ONLY,True,20,5,None
tRdqPGHDEvM--85,tRdqPGHDEvM--85,REMOTE_ONLY,True,55,9,None
tRdqPGHDEvM--86,tRdqPGHDEvM--86,REMOTE_ONLY,True,64,13,None
tRdqPGHDEvM--87,tRdqPGHDEvM--87,REMOTE_ONLY,True,59,12,None
tRdqPGHDEvM--88,tRdqPGHDEvM--88,REMOTE_ONLY,True,23,5,None
tRdqPGHDEvM--89,tRdqPGHDEvM--89,REMOTE_ONLY,True,24,5,None
tRdqPGHDEvM--90,tRdqPGHDEvM--90,REMOTE_ONLY,True,36,6,None
tRdqPGHDEvM--91,tRdqPGHDEvM--91,REMOTE_ONLY,True,37,7,None
tRdqPGHDEvM--92,tRdqPGHDEvM--92,REMOTE_ONLY,True,43,9,None
tRdqPGHDEvM--93,tRdqPGHDEvM--93,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--94,tRdqPGHDEvM--94,REMOTE_ONLY,True,85,16,None
tRdqPGHDEvM--95,tRdqPGHDEvM--95,REMOTE_ONLY,True,70,13,None
tRdqPGHDEvM--96,tRdqPGHDEvM--96,REMOTE_ONLY,True,2,1,None
tRdqPGHDEvM--97,tRdqPGHDEvM--97,REMOTE_ONLY,True,48,9,None
tRdqPGHDEvM--98,tRdqPGHDEvM--98,REMOTE_ONLY,True,75,15,None
tRdqPGHDEvM--99,tRdqPGHDEvM--99,REMOTE_ONLY,True,9,2,None
tRdqPGHDEvM--100,tRdqPGHDEvM--100,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--101,tRdqPGHDEvM--101,REMOTE_ONLY,True,63,13,None
tRdqPGHDEvM--102,tRdqPGHDEvM--102,REMOTE_ONLY,True,33,6,None
tRdqPGHDEvM--103,tRdqPGHDEvM--103,REMOTE_ONLY,True,72,15,None
tRdqPGHDEvM--105,tRdqPGHDEvM--105,REMOTE_ONLY,True,50,9,None
tRdqPGHDEvM--106,tRdqPGHDEvM--106,REMOTE_ONLY,True,42,9,None
tRdqPGHDEvM--107,tRdqPGHDEvM--107,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--108,tRdqPGHDEvM--108,REMOTE_ONLY,True,87,18,None
tRdqPGHDEvM--109,tRdqPGHDEvM--109,REMOTE_ONLY,True,62,12,None
tRdqPGHDEvM--110,tRdqPGHDEvM--110,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--111,tRdqPGHDEvM--111,REMOTE_ONLY,True,54,9,None
tRdqPGHDEvM--112,tRdqPGHDEvM--112,REMOTE_ONLY,True,140,27,None
tRdqPGHDEvM--113,tRdqPGHDEvM--113,REMOTE_ONLY,True,26,5,None
tRdqPGHDEvM--114,tRdqPGHDEvM--114,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--115,tRdqPGHDEvM--115,REMOTE_ONLY,True,140,25,None
tRdqPGHDEvM--116,tRdqPGHDEvM--116,REMOTE_ONLY,True,42,8,None
tRdqPGHDEvM--117,tRdqPGHDEvM--117,REMOTE_ONLY,True,46,9,None
tRdqPGHDEvM--118,tRdqPGHDEvM--118,REMOTE_ONLY,True,27,5,None
tRdqPGHDEvM--119,tRdqPGHDEvM--119,REMOTE_ONLY,True,1,1,None
tRdqPGHDEvM--120,tRdqPGHDEvM--120,REMOTE_ONLY,True,31,5,None
tRdqPGHDEvM--121,tRdqPGHDEvM--121,REMOTE_ONLY,True,81,15,None
tRdqPGHDEvM--122,tRdqPGHDEvM--122,REMOTE_ONLY,True,55,11,None
tRdqPGHDEvM--123,tRdqPGHDEvM--123,REMOTE_ONLY,True,122,24,None
tRdqPGHDEvM--124,tRdqPGHDEvM--124,REMOTE_ONLY,True,8,2,None
tRdqPGHDEvM--125,tRdqPGHDEvM--125,REMOTE_ONLY,True,19,4,None
tRdqPGHDEvM--126,tRdqPGHDEvM--126,REMOTE_ONLY,True,53,9,None
tRdqPGHDEvM--127,tRdqPGHDEvM--127,REMOTE_ONLY,True,11,2,None
tRdqPGHDEvM--128,tRdqPGHDEvM--128,REMOTE_ONLY,True,16,4,None
tRdqPGHDEvM--129,tRdqPGHDEvM--129,REMOTE_ONLY,True,13,5,None
tRdqPGHDEvM--130,tRdqPGHDEvM--130,REMOTE_ONLY,True,24,3,None
tRdqPGHDEvM--131,tRdqPGHDEvM--131,REMOTE_ONLY,True,37,7,None
tRdqPGHDEvM--132,tRdqPGHDEvM--132,REMOTE_ONLY,True,56,11,None
tRdqPGHDEvM--133,tRdqPGHDEvM--133,REMOTE_ONLY,True,28,6,None
tRdqPGHDEvM--134,tRdqPGHDEvM--134,REMOTE_ONLY,True,13,2,None
tRdqPGHDEvM--135,tRdqPGHDEvM--135,REMOTE_ONLY,True,42,7,None
tRdqPGHDEvM--136,tRdqPGHDEvM--136,REMOTE_ONLY,True,30,5,None
tRdqPGHDEvM--137,tRdqPGHDEvM--137,REMOTE_ONLY,True,39,7,None
tRdqPGHDEvM--138,tRdqPGHDEvM--138,REMOTE_ONLY,True,24,6,None
tRdqPGHDEvM--139,tRdqPGHDEvM--139,REMOTE_ONLY,True,26,6,None
tRdqPGHDEvM--140,tRdqPGHDEvM--140,REMOTE_ONLY,True,48,11,None
tRdqPGHDEvM--142,tRdqPGHDEvM--142,REMOTE_ONLY,True,60,12,None
tRdqPGHDEvM--143,tRdqPGHDEvM--143,REMOTE_ONLY,True,35,7,None
tRdqPGHDEvM--144,tRdqPGHDEvM--144,REMOTE_ONLY,True,53,11,None
tRdqPGHDEvM--145,tRdqPGHDEvM--145,REMOTE_ONLY,True,27,6,None
tRdqPGHDEvM--146,tRdqPGHDEvM--146,REMOTE_ONLY,True,6,2,None
tRdqPGHDEvM--147,tRdqPGHDEvM--147,REMOTE_ONLY,True,16,3,None
tRdqPGHDEvM--148,tRdqPGHDEvM--148,REMOTE_ONLY,True,31,7,None
tRdqPGHDEvM--149,tRdqPGHDEvM--149,REMOTE_ONLY,True,35,6,None
A2VCUgPweiU--1,A2VCUgPweiU--1,REMOTE_ONLY,True,14,3,None
A2VCUgPweiU--2,A2VCUgPweiU--2,REMOTE_ONLY,True,30,6,None
A2VCUgPweiU--3,A2VCUgPweiU--3,REMOTE_ONLY,True,48,9,None
A2VCUgPweiU--4,A2VCUgPweiU--4,REMOTE_ONLY,True,46,8,None
A2VCUgPweiU--5,A2VCUgPweiU--5,REMOTE_ONLY,True,71,14,None
A2VCUgPweiU--6,A2VCUgPweiU--6,REMOTE_ONLY,True,57,7,None
A2VCUgPweiU--7,A2VCUgPweiU--7,REMOTE_ONLY,True,57,12,None
A2VCUgPweiU--8,A2VCUgPweiU--8,REMOTE_ONLY,True,46,7,None
A2VCUgPweiU--9,A2VCUgPweiU--9,REMOTE_ONLY,True,23,5,None
A2VCUgPweiU--10,A2VCUgPweiU--10,REMOTE_ONLY,True,48,9,None
A2VCUgPweiU--11,A2VCUgPweiU--11,REMOTE_ONLY,True,28,4,None
A2VCUgPweiU--12,A2VCUgPweiU--12,REMOTE_ONLY,True,14,3,None
A2VCUgPweiU--13,A2VCUgPweiU--13,REMOTE_ONLY,True,33,7,None
A2VCUgPweiU--14,A2VCUgPweiU--14,REMOTE_ONLY,True,38,7,None
A2VCUgPweiU--16,A2VCUgPweiU--16,REMOTE_ONLY,True,38,8,None
A2VCUgPweiU--17,A2VCUgPweiU--17,REMOTE_ONLY,True,43,8,None
A2VCUgPweiU--18,A2VCUgPweiU--18,REMOTE_ONLY,True,34,7,None
A2VCUgPweiU--19,A2VCUgPweiU--19,REMOTE_ONLY,True,40,8,None
A2VCUgPweiU--20,A2VCUgPweiU--20,REMOTE_ONLY,True,12,3,None
A2VCUgPweiU--21,A2VCUgPweiU--21,REMOTE_ONLY,True,44,10,None
A2VCUgPweiU--22,A2VCUgPweiU--22,REMOTE_ONLY,True,32,6,None
A2VCUgPweiU--23,A2VCUgPweiU--23,REMOTE_ONLY,True,61,10,None
A2VCUgPweiU--24,A2VCUgPweiU--24,REMOTE_ONLY,True,36,8,None
A2VCUgPweiU--25,A2VCUgPweiU--25,REMOTE_ONLY,True,17,5,None
A2VCUgPweiU--26,A2VCUgPweiU--26,REMOTE_ONLY,True,17,4,None
A2VCUgPweiU--27,A2VCUgPweiU--27,REMOTE_ONLY,True,52,11,None
A2VCUgPweiU--28,A2VCUgPweiU--28,REMOTE_ONLY,True,33,7,None
A2VCUgPweiU--29,A2VCUgPweiU--29,REMOTE_ONLY,True,14,3,None
A2VCUgPweiU--30,A2VCUgPweiU--30,REMOTE_ONLY,True,39,6,None
A2VCUgPweiU--31,A2VCUgPweiU--31,REMOTE_ONLY,True,58,11,None
A2VCUgPweiU--32,A2VCUgPweiU--32,REMOTE_ONLY,True,22,3,None
A2VCUgPweiU--33,A2VCUgPweiU--33,REMOTE_ONLY,True,47,9,None
A2VCUgPweiU--34,A2VCUgPweiU--34,REMOTE_ONLY,True,10,2,None
A2VCUgPweiU--35,A2VCUgPweiU--35,REMOTE_ONLY,True,55,10,None
A2VCUgPweiU--36,A2VCUgPweiU--36,REMOTE_ONLY,True,35,6,None
A2VCUgPweiU--37,A2VCUgPweiU--37,REMOTE_ONLY,True,82,13,None
A2VCUgPweiU--38,A2VCUgPweiU--38,REMOTE_ONLY,True,13,2,None
A2VCUgPweiU--39,A2VCUgPweiU--39,REMOTE_ONLY,True,7,1,None
A2VCUgPweiU--40,A2VCUgPweiU--40,REMOTE_ONLY,True,37,6,None
A2VCUgPweiU--41,A2VCUgPweiU--41,REMOTE_ONLY,True,67,11,None
A2VCUgPweiU--42,A2VCUgPweiU--42,REMOTE_ONLY,True,49,8,None
A2VCUgPweiU--43,A2VCUgPweiU--43,REMOTE_ONLY,True,28,6,None
A2VCUgPweiU--44,A2VCUgPweiU--44,REMOTE_ONLY,True,55,10,None
A2VCUgPweiU--45,A2VCUgPweiU--45,REMOTE_ONLY,True,57,10,None
A2VCUgPweiU--46,A2VCUgPweiU--46,REMOTE_ONLY,True,70,13,None
A2VCUgPweiU--47,A2VCUgPweiU--47,REMOTE_ONLY,True,66,12,None
A2VCUgPweiU--48,A2VCUgPweiU--48,REMOTE_ONLY,True,26,4,None
A2VCUgPweiU--49,A2VCUgPweiU--49,REMOTE_ONLY,True,89,15,None
A2VCUgPweiU--50,A2VCUgPweiU--50,REMOTE_ONLY,True,53,8,None
A2VCUgPweiU--51,A2VCUgPweiU--51,REMOTE_ONLY,True,61,13,None
A2VCUgPweiU--52,A2VCUgPweiU--52,REMOTE_ONLY,True,40,9,None
A2VCUgPweiU--53,A2VCUgPweiU--53,REMOTE_ONLY,True,21,4,None
A2VCUgPweiU--54,A2VCUgPweiU--54,REMOTE_ONLY,True,26,5,None
A2VCUgPweiU--55,A2VCUgPweiU--55,REMOTE_ONLY,True,10,2,None
A2VCUgPweiU--56,A2VCUgPweiU--56,REMOTE_ONLY,True,15,3,None
A2VCUgPweiU--57,A2VCUgPweiU--57,REMOTE_ONLY,True,24,4,None
A2VCUgPweiU--58,A2VCUgPweiU--58,REMOTE_ONLY,True,59,11,None
A2VCUgPweiU--59,A2VCUgPweiU--59,REMOTE_ONLY,True,70,11,None
A2VCUgPweiU--60,A2VCUgPweiU--60,REMOTE_ONLY,True,37,5,None
A2VCUgPweiU--61,A2VCUgPweiU--61,REMOTE_ONLY,True,28,5,None
A2VCUgPweiU--62,A2VCUgPweiU--62,REMOTE_ONLY,True,68,10,None
A2VCUgPweiU--63,A2VCUgPweiU--63,REMOTE_ONLY,True,26,5,None
A2VCUgPweiU--64,A2VCUgPweiU--64,REMOTE_ONLY,True,81,14,None
A2VCUgPweiU--65,A2VCUgPweiU--65,REMOTE_ONLY,True,30,5,None
A2VCUgPweiU--66,A2VCUgPweiU--66,REMOTE_ONLY,True,79,14,None
A2VCUgPweiU--67,A2VCUgPweiU--67,REMOTE_ONLY,True,15,3,None
A2VCUgPweiU--68,A2VCUgPweiU--68,REMOTE_ONLY,True,65,13,None
A2VCUgPweiU--69,A2VCUgPweiU--69,REMOTE_ONLY,True,14,3,None
A2VCUgPweiU--70,A2VCUgPweiU--70,REMOTE_ONLY,True,36,6,None
A2VCUgPweiU--71,A2VCUgPweiU--71,REMOTE_ONLY,True,14,3,None
A2VCUgPweiU--72,A2VCUgPweiU--72,REMOTE_ONLY,True,25,5,None
A2VCUgPweiU--73,A2VCUgPweiU--73,REMOTE_ONLY,True,11,2,None
A2VCUgPweiU--74,A2VCUgPweiU--74,REMOTE_ONLY,True,23,4,None
A2VCUgPweiU--75,A2VCUgPweiU--75,REMOTE_ONLY,True,22,4,None
A2VCUgPweiU--76,A2VCUgPweiU--76,REMOTE_ONLY,True,23,5,None
A2VCUgPweiU--77,A2VCUgPweiU--77,REMOTE_ONLY,True,47,10,None
A2VCUgPweiU--78,A2VCUgPweiU--78,REMOTE_ONLY,True,72,12,None
A2VCUgPweiU--79,A2VCUgPweiU--79,REMOTE_ONLY,True,40,7,None
A2VCUgPweiU--80,A2VCUgPweiU--80,REMOTE_ONLY,True,75,12,None
A2VCUgPweiU--81,A2VCUgPweiU--81,REMOTE_ONLY,True,76,11,None
A2VCUgPweiU--82,A2VCUgPweiU--82,REMOTE_ONLY,True,57,11,None
A2VCUgPweiU--83,A2VCUgPweiU--83,REMOTE_ONLY,True,64,14,None
A2VCUgPweiU--84,A2VCUgPweiU--84,REMOTE_ONLY,True,51,11,None
A2VCUgPweiU--85,A2VCUgPweiU--85,REMOTE_ONLY,True,10,2,None
A2VCUgPweiU--86,A2VCUgPweiU--86,REMOTE_ONLY,True,17,4,None
A2VCUgPweiU--87,A2VCUgPweiU--87,REMOTE_ONLY,True,33,5,None
A2VCUgPweiU--88,A2VCUgPweiU--88,REMOTE_ONLY,True,47,7,None
A2VCUgPweiU--89,A2VCUgPweiU--89,REMOTE_ONLY,True,33,7,None
A2VCUgPweiU--90,A2VCUgPweiU--90,REMOTE_ONLY,True,32,6,None
A2VCUgPweiU--91,A2VCUgPweiU--91,REMOTE_ONLY,True,16,3,None
A2VCUgPweiU--92,A2VCUgPweiU--92,REMOTE_ONLY,True,26,4,None
